Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,HouseAge,RoomDensity,SaleYear,SaleMonth
alphington,3/19 harker st,2,u,525500.0,s,miles,2016-12-11,6.4,3078.0,2.0,1.0,1.0,88.0,60.0,1960.0,darebin,-37.7791,145.0306,northern metropolitan,2211.0,65.0,0.02247191011235955,2016.0,12.0
alphington,4/2 miller st,2,t,805000.0,s,miles,2016-12-11,6.4,3078.0,2.0,2.0,3.0,155.0,140.0,2004.0,darebin,-37.7804,145.0308,northern metropolitan,2211.0,21.0,0.01282051282051282,2016.0,12.0
alphington,2/5 yarana rd,2,u,465000.0,s,mcgrath,2016-12-11,6.4,3078.0,2.0,1.0,1.0,0.0,126.0,1970.0,darebin,-37.7773,145.0314,northern metropolitan,2211.0,55.0,2.0,2016.0,12.0
alphington,815 heidelberg rd,3,h,2000000.0,pi,hockingstuart,,6.4,3078.0,3.0,3.0,2.0,686.0,126.0,1970.0,darebin,-37.78,145.0341,northern metropolitan,2211.0,55.0,0.004366812227074236,,
alphington,44 naroon rd,3,h,1540000.0,s,nelson,,6.4,3078.0,3.0,1.0,2.0,592.0,126.0,1970.0,darebin,-37.7755,145.0288,northern metropolitan,2211.0,55.0,0.00505902192242833,,
alphington,3/98 grange rd,2,u,820000.0,s,nelson,,6.4,3078.0,2.0,1.0,1.0,183.0,126.0,1970.0,darebin,-37.7747,145.0264,northern metropolitan,2211.0,55.0,0.010869565217391304,,
alphington,10 bennett st,4,h,1830000.0,s,nelson,,6.4,3078.0,4.0,2.0,2.0,606.0,112.0,1970.0,darebin,-37.7743,145.0316,northern metropolitan,2211.0,55.0,0.006589785831960461,,
alphington,38 bennett st,4,h,2100000.0,s,nelson,,6.4,3078.0,4.0,2.0,2.0,575.0,271.0,2008.0,darebin,-37.7723,145.0319,northern metropolitan,2211.0,17.0,0.006944444444444444,,
alphington,2c hamilton st,3,h,865000.0,sp,hockingstuart,,6.4,3078.0,3.0,1.0,1.0,180.0,131.0,2010.0,darebin,-37.7802,145.0243,northern metropolitan,2211.0,15.0,0.016574585635359115,,
alphington,5/5 yarana rd,2,u,390000.0,vb,nelson,,6.4,3078.0,2.0,1.0,1.0,0.0,60.0,1960.0,darebin,-37.7773,145.0314,northern metropolitan,2211.0,65.0,2.0,,
alphington,7/7 chandler hwy,2,t,650000.0,sp,brace,,6.4,3078.0,0.0,1.0,0.0,0.0,126.0,1970.0,yarra,-37.7848,145.025,northern metropolitan,2211.0,55.0,2.0,,
alphington,1/14 fulham rd,2,u,512000.0,s,love,,6.4,3078.0,2.0,1.0,1.0,0.0,61.0,1965.0,darebin,-37.7805,145.0262,northern metropolitan,2211.0,60.0,2.0,,
alphington,22 lowther st,3,h,1165000.0,s,barry,,6.4,3078.0,3.0,1.0,2.0,979.0,126.0,1970.0,yarra,-37.7792,145.029,northern metropolitan,2211.0,55.0,0.003061224489795918,,
alphington,11 margaret gr,4,h,1900000.0,sp,mcgrath,,6.4,3078.0,4.0,2.0,2.0,556.0,272.0,1930.0,yarra,-37.7844,145.0225,northern metropolitan,2211.0,95.0,0.00718132854578097,,
alphington,6 naroon rd,3,h,1485000.0,sp,mcgrath,,6.4,3078.0,3.0,0.0,0.0,597.0,126.0,1970.0,darebin,-37.7781,145.0284,northern metropolitan,2211.0,55.0,0.005016722408026756,,
alphington,42 shiers st,4,h,1950000.0,s,jellis,,6.4,3078.0,4.0,2.0,3.0,589.0,210.0,1920.0,darebin,-37.7719,145.0309,northern metropolitan,2211.0,105.0,0.006779661016949152,,
altona,158 queen st,3,h,520000.0,vb,greg,2016-03-09,13.8,3018.0,3.0,2.0,1.0,352.0,242.0,2015.0,hobsons bay,-37.87,144.825,western metropolitan,5301.0,10.0,0.0084985835694051,2016.0,3.0
altona,59 bracken gr,5,h,1525000.0,s,greg,2016-03-12,13.8,3018.0,5.0,3.0,3.0,729.0,268.0,2005.0,hobsons bay,-37.8721,144.8105,western metropolitan,5301.0,20.0,0.00684931506849315,2016.0,3.0
altona,1/123 blyth st,2,t,720000.0,s,hockingstuart,2016-04-02,13.8,3018.0,2.0,1.0,2.0,292.0,125.0,2013.0,hobsons bay,-37.8687,144.8197,western metropolitan,5301.0,12.0,0.006825938566552901,2016.0,4.0
altona,4 blyth st,3,h,1120000.0,s,barlow,2017-04-03,13.8,3018.0,3.0,1.0,2.0,506.0,120.0,1930.0,hobsons bay,-37.8693,144.8375,western metropolitan,5301.0,95.0,0.005917159763313609,2017.0,4.0
altona,20 linnet st,4,h,780000.0,pi,sweeney,2016-04-06,13.8,3018.0,4.0,1.0,4.0,655.0,126.0,1970.0,hobsons bay,-37.868,144.8154,western metropolitan,5301.0,55.0,0.006097560975609756,2016.0,4.0
altona,29 rose st,4,h,1780000.0,sp,greg,2016-04-06,13.8,3018.0,4.0,3.0,6.0,1057.0,220.0,1962.0,hobsons bay,-37.8681,144.819,western metropolitan,5301.0,63.0,0.003780718336483932,2016.0,4.0
altona,1/170 blyth st,3,u,630000.0,s,barlow,2016-06-08,13.8,3018.0,2.0,1.0,2.0,311.0,94.0,1955.0,hobsons bay,-37.8702,144.8143,western metropolitan,5301.0,70.0,0.009615384615384616,2016.0,6.0
altona,5/35 grieve pde,2,u,406000.0,sp,hockingstuart,2016-06-08,13.8,3018.0,2.0,1.0,1.0,65.0,126.0,1970.0,hobsons bay,-37.8693,144.8171,western metropolitan,5301.0,55.0,0.030303030303030304,2016.0,6.0
altona,156 maidstone st,3,h,660000.0,vb,greg,2016-07-05,13.8,3018.0,3.0,1.0,1.0,602.0,123.0,1955.0,hobsons bay,-37.8616,144.8116,western metropolitan,5301.0,70.0,0.004975124378109453,2016.0,7.0
altona,11 keeshan ct,3,h,683500.0,s,greg,2016-07-11,13.8,3018.0,3.0,1.0,1.0,530.0,126.0,1970.0,hobsons bay,-37.8594,144.817,western metropolitan,5301.0,55.0,0.005649717514124294,2016.0,7.0
altona,1/136 queen st,2,u,580000.0,s,barlow,2016-08-10,13.8,3018.0,2.0,1.0,1.0,225.0,93.0,1988.0,hobsons bay,-37.8696,144.827,western metropolitan,5301.0,37.0,0.008849557522123894,2016.0,8.0
altona,173 queen st,3,h,1335000.0,s,hockingstuart,2016-08-10,13.8,3018.0,3.0,1.0,4.0,777.0,22.0,1953.0,hobsons bay,-37.8697,144.8249,western metropolitan,5301.0,72.0,0.0038560411311053984,2016.0,8.0
altona,1/265 queen st,3,t,800000.0,sp,hockingstuart,2016-08-10,13.8,3018.0,3.0,2.0,2.0,280.0,126.0,1997.0,hobsons bay,-37.8734,144.8143,western metropolitan,5301.0,28.0,0.010676156583629894,2016.0,8.0
altona,3/26 grieve pde,2,u,510000.0,s,village,2016-10-09,13.8,3018.0,2.0,1.0,1.0,127.0,76.0,1990.0,hobsons bay,-37.8686,144.8182,western metropolitan,5301.0,35.0,0.015625,2016.0,10.0
altona,261 queen st,4,h,1070000.0,s,barlow,2016-10-09,13.8,3018.0,4.0,2.0,2.0,695.0,126.0,1970.0,hobsons bay,-37.8733,144.8147,western metropolitan,5301.0,55.0,0.005747126436781609,2016.0,10.0
altona,4/5 rose st,2,u,425000.0,s,hockingstuart,2016-10-09,13.8,3018.0,2.0,1.0,2.0,115.0,57.0,1980.0,hobsons bay,-37.871,144.8185,western metropolitan,5301.0,45.0,0.017241379310344827,2016.0,10.0
altona,1/60 david st,3,u,605000.0,s,jas,2016-10-12,13.8,3018.0,3.0,2.0,2.0,230.0,126.0,1970.0,hobsons bay,-37.8646,144.827,western metropolitan,5301.0,55.0,0.012987012987012988,2016.0,10.0
altona,1a merritt ct,3,t,705000.0,s,hockingstuart,2017-11-02,13.8,3018.0,3.0,2.0,2.0,197.0,152.0,1970.0,hobsons bay,-37.8579,144.8181,western metropolitan,5301.0,55.0,0.015151515151515152,2017.0,11.0
altona,4/31 millers rd,2,u,391000.0,sp,greg,2017-11-02,13.8,3018.0,2.0,1.0,1.0,0.0,65.0,1965.0,hobsons bay,-37.8678,144.8384,western metropolitan,5301.0,60.0,2.0,2017.0,11.0
altona,111/112 pier st,2,u,440000.0,sp,hockingstuart,2017-11-02,13.8,3018.0,2.0,1.0,1.0,0.0,126.0,1970.0,hobsons bay,-37.8659,144.83100000000005,western metropolitan,5301.0,55.0,2.0,2017.0,11.0
altona,24 wren st,4,h,845000.0,s,hockingstuart,2017-11-02,13.8,3018.0,4.0,1.0,2.0,745.0,130.0,1950.0,hobsons bay,-37.8658,144.8155,western metropolitan,5301.0,75.0,0.005361930294906166,2017.0,11.0
altona,1/152 blyth st,3,t,743000.0,sp,gunn&co,2016-12-11,13.8,3018.0,3.0,2.0,2.0,211.0,176.0,1970.0,hobsons bay,-37.8698,144.816,western metropolitan,5301.0,55.0,0.014150943396226415,2016.0,12.0
altona,4/57 blyth st,3,u,730000.0,sp,barlow,,13.8,3018.0,3.0,2.0,1.0,69.0,141.0,2014.0,hobsons bay,-37.868,144.8286,western metropolitan,5301.0,11.0,0.04285714285714286,,
altona,164 maidstone st,3,h,635000.0,s,sweeney,,13.8,3018.0,3.0,1.0,4.0,625.0,126.0,1960.0,hobsons bay,-37.8611,144.8114,western metropolitan,5301.0,65.0,0.004792332268370607,,
altona,3/25 rayner st,2,u,620000.0,sp,hockingstuart,,13.8,3018.0,2.0,1.0,1.0,168.0,126.0,1970.0,hobsons bay,-37.8676,144.8202,western metropolitan,5301.0,55.0,0.011834319526627219,,
altona,3/46 sargood st,2,u,447000.0,s,burnham,,13.8,3018.0,2.0,1.0,1.0,137.0,77.0,1990.0,hobsons bay,-37.8655,144.8299,western metropolitan,5301.0,35.0,0.014492753623188406,,
altona,1/57 blyth st,3,u,730000.0,sp,barlow,,13.8,3018.0,3.0,2.0,1.0,70.0,126.0,1970.0,hobsons bay,-37.868,144.8287,western metropolitan,5301.0,55.0,0.04225352112676056,,
altona,22 fenfield st,3,h,678000.0,s,hockingstuart,,13.8,3018.0,3.0,1.0,2.0,606.0,87.0,1950.0,hobsons bay,-37.8608,144.8124,western metropolitan,5301.0,75.0,0.004942339373970346,,
altona,5/8 david st,2,u,580000.0,pi,biggin,,13.8,3018.0,2.0,2.0,1.0,175.0,76.0,2013.0,hobsons bay,-37.8687,144.8268,western metropolitan,5301.0,12.0,0.011363636363636364,,
altona,1/28 seves st,3,h,712000.0,s,hockingstuart,,13.8,3018.0,3.0,1.0,2.0,363.0,126.0,1970.0,hobsons bay,-37.8674,144.8375,western metropolitan,5301.0,55.0,0.008241758241758242,,
altona,27 mcintyre dr,3,h,840000.0,sp,greg,,13.8,3018.0,3.0,2.0,2.0,534.0,136.0,1965.0,hobsons bay,-37.86,144.8245,western metropolitan,5301.0,60.0,0.005607476635514018,,
altona,4 boyd st,3,h,980000.0,s,barlow,,13.8,3018.0,3.0,1.0,2.0,724.0,126.0,1970.0,hobsons bay,-37.8672,144.817,western metropolitan,5301.0,55.0,0.004137931034482759,,
altona,12 spear ct,3,t,605100.0,s,hockingstuart,,13.8,3018.0,3.0,2.0,0.0,265.0,126.0,1970.0,hobsons bay,-37.8583,144.8172,western metropolitan,5301.0,55.0,0.011278195488721804,,
altona,185 queen st,3,h,880000.0,pi,barlow,,13.8,3018.0,3.0,3.0,1.0,577.0,126.0,1970.0,hobsons bay,-37.8699,144.8235,western metropolitan,5301.0,55.0,0.005190311418685121,,
altona,3/20 mulga st,3,u,577000.0,s,williams,,13.8,3018.0,3.0,2.0,1.0,205.0,113.0,2007.0,hobsons bay,-37.8684,144.815,western metropolitan,5301.0,18.0,0.014563106796116505,,
altona,51 millers rd,4,h,1030000.0,s,barlow,,13.8,3018.0,4.0,1.0,0.0,797.0,126.0,1970.0,hobsons bay,-37.8663,144.8387,western metropolitan,5301.0,55.0,0.005012531328320802,,
altona,2/119 railway st n,3,u,605000.0,s,barlow,,13.8,3018.0,3.0,1.0,2.0,181.0,126.0,1970.0,hobsons bay,-37.8659,144.822,western metropolitan,5301.0,55.0,0.016483516483516484,,
altona,24 mcintyre dr,3,h,753000.0,s,barlow,,13.8,3018.0,3.0,2.0,2.0,529.0,126.0,1970.0,hobsons bay,-37.8612,144.8247,western metropolitan,5301.0,55.0,0.005660377358490566,,
altona,104 maidstone st,2,h,857000.0,sp,hockingstuart,,13.8,3018.0,2.0,2.0,1.0,675.0,100.0,1950.0,hobsons bay,-37.8653,144.8129,western metropolitan,5301.0,75.0,0.0029585798816568047,,
altona,49 bent st,3,h,1500000.0,s,barlow,,13.8,3018.0,3.0,1.0,1.0,929.0,126.0,1970.0,hobsons bay,-37.8651,144.832,western metropolitan,5301.0,55.0,0.0032258064516129032,,
altona,5/57 blyth st,3,u,730000.0,sp,barlow,,13.8,3018.0,3.0,2.0,1.0,70.0,3.0,2014.0,hobsons bay,-37.868,144.8285,western metropolitan,5301.0,11.0,0.04225352112676056,,
altona,15 kookaburra st,3,h,900000.0,s,sweeney,,13.8,3018.0,3.0,1.0,4.0,697.0,126.0,1970.0,hobsons bay,-37.871,144.8075,western metropolitan,5301.0,55.0,0.004297994269340974,,
altona,219 civic pde,3,h,740000.0,s,greg,,13.8,3018.0,3.0,1.0,2.0,604.0,126.0,1970.0,hobsons bay,-37.8631,144.8195,western metropolitan,5301.0,55.0,0.0049586776859504135,,
altona,3 curtin ct,4,h,931000.0,s,sweeney,,13.8,3018.0,4.0,2.0,3.0,532.0,126.0,1970.0,hobsons bay,-37.8637,144.8365,western metropolitan,5301.0,55.0,0.0075046904315197,,
altona,2/60 david st,2,h,535600.0,sp,compton,,13.8,3018.0,2.0,1.0,1.0,154.0,91.0,1996.0,hobsons bay,-37.8646,144.8272,western metropolitan,5301.0,29.0,0.012903225806451613,,
altona north,45 hearn st,5,h,1085000.0,s,fn,2016-03-09,11.1,3025.0,5.0,3.0,6.0,592.0,251.0,1965.0,hobsons bay,-37.8388,144.8567,western metropolitan,5132.0,60.0,0.008431703204047217,2016.0,3.0
altona north,4 knapp st,3,h,781000.0,s,jas,2016-03-09,11.1,3025.0,3.0,1.0,2.0,533.0,117.0,1970.0,hobsons bay,-37.8291,144.835,western metropolitan,5132.0,55.0,0.0056179775280898875,2016.0,3.0
altona north,21 hatherley gr,3,h,750000.0,sp,jas,2017-04-03,11.1,3025.0,3.0,1.0,3.0,554.0,126.0,1970.0,hobsons bay,-37.8449,144.85,western metropolitan,5132.0,55.0,0.005405405405405406,2017.0,4.0
altona north,3/66 marion st,2,t,421000.0,s,hockingstuart,2017-04-03,11.1,3025.0,2.0,1.0,1.0,77.0,77.0,2009.0,hobsons bay,-37.8351,144.8529,western metropolitan,5132.0,16.0,0.02564102564102564,2017.0,4.0
altona north,153 mills st,3,h,1405000.0,s,sweeney,2017-04-03,11.1,3025.0,3.0,1.0,3.0,655.0,126.0,1970.0,hobsons bay,-37.8338,144.8562,western metropolitan,5132.0,55.0,0.004573170731707317,2017.0,4.0
altona north,33 carthy st,3,h,683000.0,s,fn,2016-04-06,11.1,3025.0,3.0,1.0,2.0,534.0,167.0,1967.0,hobsons bay,-37.8284,144.8355,western metropolitan,5132.0,58.0,0.005607476635514018,2016.0,4.0
altona north,16 harris st,3,h,623000.0,s,sweeney,2016-04-06,11.1,3025.0,3.0,1.0,3.0,540.0,126.0,1970.0,hobsons bay,-37.8267,144.8368,western metropolitan,5132.0,55.0,0.005545286506469501,2016.0,4.0
altona north,1/5 little st,3,h,720000.0,vb,greg,2016-06-08,11.1,3025.0,3.0,2.0,1.0,0.0,130.0,2012.0,hobsons bay,-37.8379,144.8583,western metropolitan,5132.0,13.0,3.0,2016.0,6.0
altona north,1/95 mills st,3,h,588000.0,s,williams,2016-07-05,11.1,3025.0,3.0,1.0,1.0,328.0,118.0,1970.0,hobsons bay,-37.838,144.8555,western metropolitan,5132.0,55.0,0.00911854103343465,2016.0,7.0
altona north,5 binns st,3,h,710000.0,pi,village,2016-07-11,11.1,3025.0,3.0,1.0,3.0,540.0,116.0,1960.0,hobsons bay,-37.8294,144.8378,western metropolitan,5132.0,65.0,0.005545286506469501,2016.0,7.0
altona north,25 allan st,4,h,875000.0,sp,jas,2016-08-10,11.1,3025.0,3.0,1.0,4.0,559.0,169.0,1965.0,hobsons bay,-37.8448,144.8529,western metropolitan,5132.0,60.0,0.007142857142857143,2016.0,8.0
altona north,21 hatherley gr,3,h,700000.0,vb,jas,2016-10-12,11.1,3025.0,3.0,1.0,3.0,554.0,126.0,1970.0,hobsons bay,-37.8449,144.85,western metropolitan,5132.0,55.0,0.005405405405405406,2016.0,10.0
altona north,1/256 mason st,2,t,640000.0,s,williams,2017-11-03,11.1,3025.0,2.0,1.0,1.0,252.0,126.0,1965.0,hobsons bay,-37.8397,144.8602,western metropolitan,5132.0,60.0,0.007905138339920948,2017.0,11.0
altona north,21 allan st,4,h,650000.0,sp,williams,2016-12-06,11.1,3025.0,4.0,1.0,4.0,558.0,126.0,1970.0,hobsons bay,-37.8451,144.8529,western metropolitan,5132.0,55.0,0.007155635062611807,2016.0,12.0
altona north,2/36 may st,3,h,675000.0,s,hockingstuart,,11.1,3025.0,3.0,2.0,2.0,171.0,109.0,2012.0,hobsons bay,-37.8337,144.8554,western metropolitan,5132.0,13.0,0.01744186046511628,,
altona north,11 beevers st,3,h,708000.0,s,greg,,11.1,3025.0,3.0,1.0,2.0,585.0,97.0,1960.0,hobsons bay,-37.8258,144.8523,western metropolitan,5132.0,65.0,0.005119453924914676,,
altona north,10 murphy st,4,h,965000.0,sp,gunn&co,,11.1,3025.0,4.0,1.0,4.0,851.0,126.0,1970.0,hobsons bay,-37.8345,144.8444,western metropolitan,5132.0,55.0,0.004694835680751174,,
altona north,16 beevers st,3,h,680000.0,s,sweeney,,11.1,3025.0,3.0,1.0,3.0,551.0,126.0,1970.0,hobsons bay,-37.8254,144.8514,western metropolitan,5132.0,55.0,0.005434782608695652,,
altona north,21 neal ct,3,h,770000.0,sp,hockingstuart,,11.1,3025.0,3.0,1.0,3.0,602.0,603.0,1970.0,hobsons bay,-37.8327,144.8451,western metropolitan,5132.0,55.0,0.004975124378109453,,
altona north,31 duosa rd,3,h,923000.0,s,greg,,11.1,3025.0,3.0,1.0,2.0,740.0,126.0,1970.0,hobsons bay,-37.8269,144.8455,western metropolitan,5132.0,55.0,0.004048582995951417,,
altona north,252 millers rd,4,h,693000.0,sp,raine&horne,,11.1,3025.0,4.0,2.0,4.0,315.0,170.0,2008.0,hobsons bay,-37.8391,144.8467,western metropolitan,5132.0,17.0,0.012658227848101266,,
altona north,1/156 chambers rd,3,h,620000.0,sp,hunter,,11.1,3025.0,5.0,2.0,2.0,276.0,100.0,2010.0,hobsons bay,-37.8262,144.8443,western metropolitan,5132.0,15.0,0.010830324909747292,,
altona north,2 gadsden st,3,h,728500.0,s,jas,,11.1,3025.0,3.0,1.0,1.0,531.0,157.0,1960.0,hobsons bay,-37.8277,144.8385,western metropolitan,5132.0,65.0,0.005639097744360902,,
altona north,24 hansen st,3,h,931000.0,s,hockingstuart,,11.1,3025.0,3.0,2.0,1.0,590.0,160.0,1950.0,hobsons bay,-37.8382,144.8649,western metropolitan,5132.0,75.0,0.005076142131979695,,
altona north,4 prismall st,3,h,988000.0,s,sweeney,,11.1,3025.0,3.0,1.0,4.0,715.0,126.0,2008.0,hobsons bay,-37.8423,144.8632,western metropolitan,5132.0,17.0,0.004189944134078212,,
altona north,122 mcintosh rd,3,h,590000.0,s,village,,11.1,3025.0,3.0,1.0,2.0,561.0,126.0,1970.0,hobsons bay,-37.8444,144.8491,western metropolitan,5132.0,55.0,0.005338078291814947,,
altona north,35 may st,2,h,610000.0,s,rt,,11.1,3025.0,2.0,1.0,2.0,691.0,126.0,1970.0,hobsons bay,-37.834,144.8553,western metropolitan,5132.0,55.0,0.002890173410404624,,
altona north,6 hill st,3,h,815000.0,s,hockingstuart,,11.1,3025.0,3.0,2.0,3.0,555.0,130.0,1960.0,hobsons bay,-37.8318,144.8388,western metropolitan,5132.0,65.0,0.00539568345323741,,
altona north,84 may st,4,h,970000.0,s,greg,,11.1,3025.0,4.0,1.0,2.0,708.0,126.0,1970.0,hobsons bay,-37.833,144.8494,western metropolitan,5132.0,55.0,0.005641748942172073,,
altona north,155 chambers rd,4,h,760000.0,s,hunter,,11.1,3025.0,4.0,1.0,3.0,668.0,126.0,1970.0,hobsons bay,-37.8262,144.8439,western metropolitan,5132.0,55.0,0.005979073243647235,,
altona north,268d mason st,4,t,847500.0,s,rt,,11.1,3025.0,4.0,3.0,1.0,252.0,126.0,1970.0,hobsons bay,-37.8393,144.8568,western metropolitan,5132.0,55.0,0.015810276679841896,,
altona north,5 cresser st,4,h,1200000.0,sp,rt,,11.1,3025.0,4.0,1.0,4.0,633.0,158.0,1960.0,hobsons bay,-37.8375,144.8541,western metropolitan,5132.0,65.0,0.006309148264984227,,
altona north,107 mcintosh rd,3,h,700000.0,sp,hunter,,11.1,3025.0,3.0,1.0,1.0,557.0,126.0,1970.0,hobsons bay,-37.8441,144.8505,western metropolitan,5132.0,55.0,0.005376344086021506,,
altona north,10 knapp st,3,h,625000.0,pi,hunter,,11.1,3025.0,3.0,1.0,1.0,536.0,126.0,1970.0,hobsons bay,-37.8285,144.8351,western metropolitan,5132.0,55.0,0.00558659217877095,,
altona north,4/221 blackshaws rd,2,u,292000.0,s,jas,,11.1,3025.0,2.0,1.0,1.0,153.0,70.0,1970.0,hobsons bay,-37.8332,144.8649,western metropolitan,5132.0,55.0,0.012987012987012988,,
armadale,8/19 mercer rd,2,u,599000.0,s,jellis,2016-03-09,6.3,3143.0,2.0,1.0,1.0,0.0,76.0,1964.0,stonnington,-37.8543,145.0262,southern metropolitan,4836.0,61.0,2.0,2016.0,3.0
armadale,1/42 adelaide st,2,u,550000.0,vb,noel,2016-03-12,6.3,3143.0,2.0,1.0,0.0,861.0,126.0,1970.0,stonnington,-37.8539,145.0284,southern metropolitan,4836.0,55.0,0.002320185614849188,2016.0,3.0
armadale,14/71 denbigh rd,3,u,995000.0,s,marshall,2016-03-12,6.3,3143.0,3.0,2.0,2.0,0.0,100.0,1998.0,stonnington,-37.8552,145.016,southern metropolitan,4836.0,27.0,3.0,2016.0,3.0
armadale,4/769 high st,3,t,1205000.0,s,jellis,2016-03-12,6.3,3143.0,3.0,2.0,2.0,101.0,105.0,2000.0,stonnington,-37.854,145.0135,southern metropolitan,4836.0,25.0,0.029411764705882353,2016.0,3.0
armadale,7 llaneast st,3,h,1939000.0,s,jellis,2016-03-12,6.3,3143.0,3.0,2.0,2.0,296.0,150.0,1889.0,stonnington,-37.8614,145.0274,southern metropolitan,4836.0,136.0,0.010101010101010102,2016.0,3.0
armadale,9/55 northcote rd,1,u,421500.0,s,biggin,2016-03-12,6.3,3143.0,1.0,1.0,0.0,0.0,126.0,1970.0,stonnington,-37.853,145.0167,southern metropolitan,4836.0,55.0,1.0,2016.0,3.0
armadale,28 cambridge st,3,h,1870000.0,s,hodges,2017-04-03,6.3,3143.0,3.0,1.0,1.0,217.0,116.0,1888.0,stonnington,-37.8592,145.0182,southern metropolitan,4836.0,137.0,0.013761467889908258,2017.0,4.0
armadale,3/16 fulton st,2,u,678000.0,s,hockingstuart,2017-04-03,6.3,3143.0,2.0,1.0,2.0,0.0,126.0,1970.0,stonnington,-37.8538,145.0127,southern metropolitan,4836.0,55.0,2.0,2017.0,4.0
armadale,3/20 mercer rd,3,t,1918000.0,sp,jellis,2017-04-03,6.3,3143.0,3.0,2.0,2.0,0.0,165.0,1995.0,stonnington,-37.8537,145.0267,southern metropolitan,4836.0,30.0,3.0,2017.0,4.0
armadale,1/77 wattletree rd,2,u,660000.0,sp,hockingstuart,2017-04-03,6.3,3143.0,2.0,1.0,1.0,0.0,126.0,1970.0,stonnington,-37.8619,145.0257,southern metropolitan,4836.0,55.0,2.0,2017.0,4.0
armadale,12 willis st,3,h,2050000.0,s,marshall,2017-04-03,6.3,3143.0,3.0,2.0,1.0,205.0,116.0,1910.0,stonnington,-37.8574,145.0281,southern metropolitan,4836.0,115.0,0.014563106796116505,2017.0,4.0
armadale,8/71 denbigh rd,2,u,700000.0,vb,jellis,2016-04-06,6.3,3143.0,2.0,1.0,2.0,0.0,126.0,1970.0,stonnington,-37.8552,145.016,southern metropolitan,4836.0,55.0,2.0,2016.0,4.0
armadale,526 orrong rd,4,h,3000000.0,vb,jellis,2016-04-06,6.3,3143.0,4.0,2.0,2.0,1581.0,126.0,1934.0,stonnington,-37.858,145.0111,southern metropolitan,4836.0,91.0,0.0025284450063211127,2016.0,4.0
armadale,553 dandenong rd,5,h,1525000.0,pi,jellis,2016-07-05,6.3,3143.0,8.0,2.0,2.0,693.0,126.0,1970.0,stonnington,-37.8638,145.0229,southern metropolitan,4836.0,55.0,0.007204610951008645,2016.0,7.0
armadale,9/19 mercer rd,3,u,735000.0,pi,marshall,2016-07-05,6.3,3143.0,3.0,2.0,1.0,2113.0,14.0,1970.0,stonnington,-37.8543,145.0262,southern metropolitan,4836.0,55.0,0.0014191106906338694,2016.0,7.0
armadale,6/26 mercer rd,2,u,825000.0,s,jellis,2016-07-05,6.3,3143.0,2.0,1.0,1.0,0.0,126.0,1970.0,stonnington,-37.8528,145.0268,southern metropolitan,4836.0,55.0,2.0,2016.0,7.0
armadale,538a orrong rd,3,t,1586000.0,s,rt,2016-07-05,6.3,3143.0,2.0,2.0,2.0,246.0,126.0,1970.0,stonnington,-37.8566,145.0116,southern metropolitan,4836.0,55.0,0.012145748987854251,2016.0,7.0
armadale,18/41 kooyong rd,2,u,645000.0,s,marshall,2016-08-10,6.3,3143.0,3.0,1.0,1.0,0.0,126.0,1960.0,stonnington,-37.8596,145.0198,southern metropolitan,4836.0,65.0,2.0,2016.0,8.0
armadale,10 william st,1,h,1435000.0,sp,jellis,2016-08-10,6.3,3143.0,2.0,2.0,1.0,144.0,107.0,1900.0,stonnington,-37.8564,145.0228,southern metropolitan,4836.0,125.0,0.006896551724137931,2016.0,8.0
armadale,15/405 dandenong rd,1,u,280000.0,pi,hockingstuart,2016-10-09,6.3,3143.0,1.0,1.0,1.0,0.0,38.0,1975.0,stonnington,-37.8619,145.0185,southern metropolitan,4836.0,50.0,1.0,2016.0,10.0
armadale,1/2 armadale st,1,u,400000.0,pi,hockingstuart,2016-10-12,6.3,3143.0,1.0,1.0,1.0,0.0,126.0,1970.0,stonnington,-37.8605,145.0185,southern metropolitan,4836.0,55.0,1.0,2016.0,10.0
armadale,4/20 mercer rd,2,h,1780000.0,s,marshall,2016-10-12,6.3,3143.0,2.0,2.0,2.0,0.0,126.0,1970.0,stonnington,-37.8537,145.0267,southern metropolitan,4836.0,55.0,2.0,2016.0,10.0
armadale,8/58 sutherland rd,2,u,592500.0,s,hockingstuart,2016-10-12,6.3,3143.0,2.0,1.0,1.0,0.0,73.0,1970.0,stonnington,-37.8574,145.0174,southern metropolitan,4836.0,55.0,2.0,2016.0,10.0
armadale,40 new st,2,h,1210000.0,s,marshall,2016-12-11,6.3,3143.0,2.0,1.0,0.0,249.0,96.0,1910.0,stonnington,-37.8543,145.016,southern metropolitan,4836.0,115.0,0.008,2016.0,12.0
armadale,35 northcote rd,4,h,2801000.0,s,marshall,2016-12-11,6.3,3143.0,4.0,2.0,2.0,624.0,222.0,1900.0,stonnington,-37.8536,145.0173,southern metropolitan,4836.0,125.0,0.0064,2016.0,12.0
armadale,7/53 wattletree rd,1,u,390000.0,s,jellis,,6.3,3143.0,1.0,1.0,0.0,881.0,126.0,1970.0,stonnington,-37.8614,145.0222,southern metropolitan,4836.0,55.0,0.0011337868480725624,,
